project_id,doc_era,pdf_url,doc_type_found,doc_title,found
P038334,PAD,http://documents.worldbank.org/curated/en/290151468752402493/pdf/multi-page.pdf,Project Appraisal Document,India - Rajasthan Power Sector Restructuring Project,TRUE
P092735,PAD,http://documents.worldbank.org/curated/en/483851468051265487/pdf/34908.pdf,Project Appraisal Document,India - National Agricultural Innovation Project,TRUE
P147864,PAD,http://documents.worldbank.org/curated/en/916561554170626508/pdf/India-Uttar-Pradesh-Core-Road-Network-Development-Project.pdf,Project Appraisal Document,India - Uttar Pradesh Core Road Network Development Project,TRUE
P010511,PAD,http://documents.worldbank.org/curated/en/941531468750030165/pdf/multi0page.pdf,Project Appraisal Document,India - Malaria Control Project,TRUE
P127725,PAD,http://documents.worldbank.org/curated/en/953461468197972308/pdf/PAD289-REVISED-IDA-R2015-0289-1.pdf,Project Appraisal Document,India - Bihar Kosi Basin Development Project,TRUE
P144726,PAD,http://documents.worldbank.org/curated/en/196521468185040019/pdf/PAD952-PAD-UPLOAD-NEW-VERSION-revised-Box391445B-OUO-9-UPDATE-BOARD-NUMBERS-IDA-R2015-0119-2.pdf,Project Appraisal Document,India - Second Phase of the National Cyclone Risk Mitigation Project,TRUE
P009958,SAR,http://documents.worldbank.org/curated/en/459421468258302279/pdf/multi-page.pdf,Staff Appraisal Report,India - Agricultural Development Project - Tamil Nadu,TRUE
P094513,PAD,NA,NA,NA,FALSE
P050653,PAD,http://documents.worldbank.org/curated/en/831601468771674312/pdf/multi0page.pdf,Project Appraisal Document,India - Second Karnataka Rural Water Supply and Sanitation Project,TRUE
P119043,PAD,http://documents.worldbank.org/curated/en/757251468041440079/pdf/508740revised0102020100R20101011612.pdf,Project Appraisal Document,India - Scaling up Sustainable and Responsible Microfinance Project,TRUE
P132418,PAD,http://documents.worldbank.org/curated/en/632631468258842038/pdf/India-Efficient-and-Sustainable-City-Bus-Services-Project.pdf,Project Appraisal Document,India - Efficient and Sustainable City Bus Services Project,TRUE
P104164,PAD,http://documents.worldbank.org/curated/en/600761468051290938/pdf/593930PAD0P1040se0only0900BOX361487.pdf,Project Appraisal Document,India - National Rural Livelihoods Project,TRUE
P151744,PAD,http://documents.worldbank.org/curated/en/388701467991951618/pdf/PAD1637-PAD-P151744-IDA-R2016-0092-1-Box394886B-OUO-9.pdf,Project Appraisal Document,India - Himachal Pradesh Horticulture Development Project,TRUE
P096023,PAD,http://documents.worldbank.org/curated/en/549041468042559390/pdf/407250PAD0P0961E0ONLY10R20081018011.pdf,Project Appraisal Document,India - Orissa State Roads Project,TRUE
P151072,PAD,http://documents.worldbank.org/curated/en/700081501984847391/pdf/INDIA-PAD-07172017.pdf,Project Appraisal Document,India - National Agricultural Higher Education Project,TRUE
P009941,SAR,http://documents.worldbank.org/curated/en/261181468051301525/pdf/multi-page.pdf,Staff Appraisal Report,India - Maharashtra Power Project,TRUE
P041264,PAD,http://documents.worldbank.org/curated/en/484141468771697873/pdf/multi-page.pdf,Project Appraisal Document,India - Integrated Watershed Development (Hills II) Project,TRUE
P114338,PAD,http://documents.worldbank.org/curated/en/287171468269416190/pdf/598880PAD0P1140e0only0900BOX358354B.pdf,Project Appraisal Document,India - Eastern Dedicated Freight Corridor Project,TRUE
P160408,PAD,http://documents.worldbank.org/curated/en/704731519959668277/pdf/India-Maharashtra-PAD2483-PAD-02072018.pdf,Project Appraisal Document,India - Maharashtra Project on Climate Resilient Agriculture Project,TRUE
P079708,PAD,http://documents.worldbank.org/curated/en/623241468251720405/pdf/31806a.pdf,Project Appraisal Document,India - Tamil Nadu Empowerment and Poverty Reduction Puthu Vazhvu Project,TRUE
P130164,PAD,http://documents.worldbank.org/curated/en/836241468260649073/pdf/815940PAD0Box30official0use0only090.pdf,Project Appraisal Document,India - Rajasthan Road Sector Modernization Project,TRUE
P050646,PAD,http://documents.worldbank.org/curated/en/445461468756336237/pdf/multi-page.pdf,Project Appraisal Document,India - Second Uttar Pradesh Sodic Lands Reclamation Project,TRUE
P150395,PAD,http://documents.worldbank.org/curated/en/225211468257078121/pdf/PAD10960PAD0P1010Box385445B00OUO090.pdf,Project Appraisal Document,India - Tamil Nadu Sustainable Urban Development Project,TRUE
P100584,PAD,http://documents.worldbank.org/curated/en/438741468041655041/pdf/486800PAD0P1001B1Official0Use0Only1.pdf,Project Appraisal Document,India - Chiller Energy Efficiency Project,TRUE
P119085,PAD,http://documents.worldbank.org/curated/en/710791468269101705/pdf/616250PAD0corr0060101100BOX358354B0.pdf,Project Appraisal Document,India - National Ganga River Basin Project,TRUE
P086518,PAD,http://documents.worldbank.org/curated/en/859171468752419800/pdf/30400.pdf,Project Appraisal Document,India - Small and Medium Enterprise Financing and Development Project,TRUE
P132173,PAD,http://documents.worldbank.org/curated/en/137201468042003514/pdf/763460PAD0P132010Box382077B00OUO090.pdf,Project Appraisal Document,India - Rural Water Supply and Sanitation Project for low income states,TRUE
P157198,PAD,NA,NA,NA,FALSE
P071250,PAD,http://documents.worldbank.org/curated/en/515421468266142619/pdf/313920PAD0P071101Official0Use0Only1.pdf,Project Appraisal Document,India - Andhra Pradesh Municipal Development Project,TRUE
P055456,PAD,http://documents.worldbank.org/curated/en/674211468752703205/pdf/multi-page.pdf,Project Appraisal Document,India - Telecommunications Sector Reform Technical Assistance Project,TRUE
P071244,PAD,http://documents.worldbank.org/curated/en/367161468752421515/pdf/multi0page.pdf,Project Appraisal Document,India - Grand Trunk Road Improvement Project,TRUE
P010407,SAR,http://documents.worldbank.org/curated/en/531521468268815478/pdf/multi-page.pdf,Staff Appraisal Report,India - Agricultural Development Project for Rajasthan,TRUE
P010410,SAR,http://documents.worldbank.org/curated/en/695861468050955712/pdf/multi-page.pdf,Staff Appraisal Report,India - Renewable Resources Development Project,TRUE
P009872,SAR,http://documents.worldbank.org/curated/en/870461468034448893/pdf/multi-page.pdf,Staff Appraisal Report,India - Tamil Nadu Urban Development Project,TRUE
P100530,PAD,http://documents.worldbank.org/curated/en/905651468051855846/pdf/543430PAD0P100101Official0Use0Only1.pdf,Project Appraisal Document,India - The Financing Energy Efficiency at MSMEs Project,TRUE
P010408,SAR,http://documents.worldbank.org/curated/en/276141468051259183/pdf/multi-page.pdf,Staff Appraisal Report,India - Bihar Plateau Development Project,TRUE
P149340,PAD,http://documents.worldbank.org/curated/en/719521482375675651/pdf/INDIA-NAGALAND-PAD-11302016.pdf,Project Appraisal Document,India - Nagaland Health Project,TRUE
P050649,PAD,http://documents.worldbank.org/curated/en/485581468756597539/pdf/25056.pdf,Project Appraisal Document,India - Tamil Nadu Road Sector Project,TRUE
P035825,PAD,http://documents.worldbank.org/curated/en/353521468756579967/pdf/multi0page.pdf,Staff Appraisal Report,India - Second State Health Systems Development Project,TRUE
P049385,PAD,http://documents.worldbank.org/curated/en/865491468772781649/pdf/multi0page.pdf,Project Appraisal Document,India - Andhra Pradesh Economic Restructuring Project,TRUE
P143382,PAD,http://documents.worldbank.org/curated/en/699721468260643178/pdf/761730PAD0P143010Box377322B00OUO090.pdf,Project Appraisal Document,India - Tamil Nadu and Puducherry Coastal Disaster Risk Reduction Project,TRUE
P010505,PAD,http://documents.worldbank.org/curated/en/680591468775824645/pdf/multi-page.pdf,Project Appraisal Document,India - Rajasthan District Poverty Initiatives Project,TRUE
P143751,PAD,http://documents.worldbank.org/curated/en/865381468034726161/pdf/PAD12380PAD0P1010Box391420B00OUO090.pdf,Project Appraisal Document,India - Second Tamil Nadu Road Sector Project,TRUE
P010422,SAR,NA,NA,NA,FALSE
P010400,SAR,http://documents.worldbank.org/curated/en/253231468269411999/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Maharashtra Power Project,TRUE
P035158,PAD,http://documents.worldbank.org/curated/en/444341468752408612/pdf/multi-page.pdf,Staff Appraisal Report,India - Third Andhra Pradesh Irrigation Project,TRUE
P009890,SAR,http://documents.worldbank.org/curated/en/901761468050928710/pdf/multi-page.pdf,Staff Appraisal Report,India - Hyderabad Water Supply and Sanitation Project,TRUE
P035172,PAD,http://documents.worldbank.org/curated/en/149071468771360294/pdf/multi-page.pdf,Project Appraisal Document,India - Uttar Pradesh Power Sector Restructuring Project,TRUE
P144447,PAD,http://documents.worldbank.org/curated/en/583011468268510722/pdf/PAD7430P144447010Box385199B00OUO090.pdf,Project Appraisal Document,India - Third Elementary Education Project (SSA III),TRUE
P158798,PAD,http://documents.worldbank.org/curated/en/303211498576866109/pdf/INDIA-JOHAR-PAD-05092017.pdf,Project Appraisal Document,India - Jharkhand Opportunities for Harnessing Rural Growth (JOHAR) Project,TRUE
P010480,PAD,http://documents.worldbank.org/curated/en/138491468751543657/pdf/multi0page.pdf,Staff Appraisal Report,India - Bombay Sewage Disposal Project,TRUE
P072539,PAD,http://documents.worldbank.org/curated/en/123571468771670430/pdf/multi0page.pdf,Project Appraisal Document,India - Kerala State Transport Project,TRUE
P096018,PAD,http://documents.worldbank.org/curated/en/365391468042295443/pdf/638710PAD0P0960Official0Use0Only090.pdf,Project Appraisal Document,India - Assam State Roads Project,TRUE
P035824,PAD,http://documents.worldbank.org/curated/en/105961468772766058/pdf/multi-page.pdf,Project Appraisal Document,India - Uttar Pradesh Diversified Agricultural Support Project,TRUE
P009959,SAR,http://documents.worldbank.org/curated/en/355021468267643825/pdf/multi-page.pdf,Staff Appraisal Report,India - Rubber Project,TRUE
P067606,PAD,http://documents.worldbank.org/curated/en/746371468752707558/pdf/multi0page.pdf,Project Appraisal Document,India - Uttar Pradesh State Roads Project,TRUE
P154847,PAD,http://documents.worldbank.org/curated/en/664981467999114241/pdf/PAD1408-PAD-P154847-IDA-2015-0157-1-Box391456B-OUO-9.pdf,Project Appraisal Document,India - Andhra Pradesh Disaster Recovery Project,TRUE
P102771,PAD,http://documents.worldbank.org/curated/en/736261468044088591/pdf/421320PAD0corr101Official0Use0only1.pdf,Project Appraisal Document,India - Financing Public-Private Partnerships in Infrastructure through Support to the India Infrastructure Finance Company Limited Project,TRUE
P071033,PAD,http://documents.worldbank.org/curated/en/970521468771667712/pdf/multi0page.pdf,Project Appraisal Document,India - Karnataka Community Based Tank Management Project,TRUE
P090592,PAD,http://documents.worldbank.org/curated/en/512231468253187392/pdf/37377.pdf,Project Appraisal Document,India - Punjab Rural Water Supply and Sanitation Project,TRUE
P043310,PAD,http://documents.worldbank.org/curated/en/908651468774928390/pdf/multi0page.pdf,Staff Appraisal Report,India - Coal Sector Environmental and Social Mitigation Project,TRUE
P010496,PAD,http://documents.worldbank.org/curated/en/223181468774894023/pdf/multi0page.pdf,Project Appraisal Document,India - Orissa Health Systems Development Project,TRUE
P010455,SAR,http://documents.worldbank.org/curated/en/881671468750029775/pdf/multi-page.pdf,Staff Appraisal Report,India - Cataract Blindness Control Project,TRUE
P112033,PAD,http://documents.worldbank.org/curated/en/464591468050927433/pdf/477710PAD0P112101Official0Use0Only1.pdf,Project Appraisal Document,India - Third Uttar Pradesh Sodic Lands Reclamation Project,TRUE
P049770,PAD,http://documents.worldbank.org/curated/en/808141468771673328/pdf/multi-page.pdf,Project Appraisal Document,India - Second Renewable Energy Project,TRUE
P009877,SAR,http://documents.worldbank.org/curated/en/890551468268478163/pdf/multi-page.pdf,Staff Appraisal Report,India - Dam Safety Project,TRUE
P114827,PAD,http://documents.worldbank.org/curated/en/885541468260095632/pdf/PAD7580PAD0P1100disclosed0120190130.pdf,Project Appraisal Document,India - Second Gujarat State Highway Project,TRUE
P009671,SAR,http://documents.worldbank.org/curated/en/867431468051300078/pdf/multi-page.pdf,Staff Appraisal Report,India - Uttar Pradesh Agricultural Credit Project,TRUE
P009952,SAR,http://documents.worldbank.org/curated/en/440241468260108528/pdf/multi-page.pdf,Staff Appraisal Report,India - Oil India Limited (OIL) Petroleum Project,TRUE
P009949,SAR,http://documents.worldbank.org/curated/en/890491468042298868/pdf/multi0page.pdf,Staff Appraisal Report,India - Cooperative Fertilizer Industry Project,TRUE
P009846,SAR,http://documents.worldbank.org/curated/en/983561468041935977/pdf/multi-page.pdf,Staff Appraisal Report,India - National Water Management Project (Vol. 3 of 3) : Supplemental Data Volume two ,TRUE
P009794,SAR,http://documents.worldbank.org/curated/en/782931468258265299/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Korba Thermal Power Project,TRUE
P009712,SAR,http://documents.worldbank.org/curated/en/884441468052467840/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Agricultural Refinance and Development Corporation Credit Project,TRUE
P009741,SAR,http://documents.worldbank.org/curated/en/835221468034139112/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Calcutta Urban Development Project,TRUE
P009808,SAR,http://documents.worldbank.org/curated/en/940541468267585010/pdf/multi-page.pdf,Staff Appraisal Report,India - Third Calcutta Urban Development Project,TRUE
P009768,SAR,http://documents.worldbank.org/curated/en/780961468266447975/pdf/multi-page.pdf,Staff Appraisal Report,India - Farakka Thermal Power Project,TRUE
P009828,SAR,http://documents.worldbank.org/curated/en/618831468043141207/pdf/multi-page.pdf,Staff Appraisal Report,India - National Bank For Agriculture and Rural Development (NABARD) Credit Project,TRUE
P009738,SAR,http://documents.worldbank.org/curated/en/757481468268799746/pdf/multi-page.pdf,Staff Appraisal Report,State Joint/public Sector Industrial Projects -India,TRUE
P009710,SAR,http://documents.worldbank.org/curated/en/123571468043458292/pdf/multi-page.pdf,Staff Appraisal Report,India - Thirteenth Railway Project,TRUE
P009925,SAR,http://documents.worldbank.org/curated/en/269481468267048237/pdf/multi-page.pdf,Staff Appraisal Report,India - Talcher Thermal Power Project,TRUE
P009841,SAR,http://documents.worldbank.org/curated/en/974511468267022093/pdf/multi-page.pdf,Staff Appraisal Report,India - Bombay Urban Development Project,TRUE
P009798,SAR,http://documents.worldbank.org/curated/en/620001468267586475/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Haryana Irrigation Project,TRUE
P009817,SAR,http://documents.worldbank.org/curated/en/810421468269160592/pdf/multi-page.pdf,Staff Appraisal Report,India - Karnataka Social Forestry Project,TRUE
P009823,SAR,http://documents.worldbank.org/curated/en/140791468266144790/pdf/multi-page.pdf,Staff Appraisal Report,India - Fourth Trombay Thermal Power Project,TRUE
P009825,SAR,http://documents.worldbank.org/curated/en/343571468033318785/pdf/multi-page.pdf,Staff Appraisal Report,India - Nhava Sheva Port Project,TRUE
P009646,SAR,http://documents.worldbank.org/curated/en/863191468036278759/pdf/multi-page.pdf,Staff Appraisal Report,India - Gujarat Agricultural Credit Project,TRUE
